,id,text,text_compound,text_pos,text_neu,text_neg,text_sent
25,2022-04-14 20:44:31,RT gayyaio  GIVEAWAY ALERT 10 gold CyBallOfficial scholarship win To enter   Like amp RT amp Tag 3 friends  Fill form ,0.9068,0.451,0.549,0.0,1
26,2022-04-14 20:44:31,theisthompson crispylines The only difference currency another asset currency universally accepted trade within economy exchange good service Any asset could currency rice tea gold etc used currencies,0.8402,0.303,0.697,0.0,1
27,2022-04-14 20:44:31,CryptoThro httpstcoQJxCUweRrs Future MT5 coming soon Trade gold silver oil crypto well CFDs Trade Processing 005ms Fulfill Requests Up To15000 sec With native token named BlueSparrow Bluebitio BlueSparrowETH BlueBit CEX BlueSparrow httpstcogSsPyhu0HR,0.6124,0.143,0.857,0.0,1
28,2022-04-14 20:44:30,RT goldenpiggold The GOLDEN PIG token appear httpstcoerGAaPhmrB  MEXC  Hotbit exchanges  PreSale 01 BNB 1000,0.0,0.0,1.0,0.0,0
29,2022-04-14 20:44:30,RT moesluXe Customized  engraved  Side Cross Pendant Necklace  Price  N 9500 Available Gold  rose gold  amp silver,0.0,0.0,1.0,0.0,0
30,2022-04-14 20:44:29,RT jerichorose38      paper gold black philodendron httpstcolVzrz97Afn,0.0,0.0,1.0,0.0,0
31,2022-04-14 20:44:28,    16500 55500 Gold Coast Clear14000 13000 httpstcoj83JeOvgCf       ,0.0,0.0,1.0,0.0,0
32,2022-04-14 20:44:28,RT jerichorose38      paper gold black philodendron httpstcolVzrz97Afn,0.0,0.0,1.0,0.0,0
33,2022-04-14 20:44:27,cryptojack Hzm Seize opportunity Invest Hzm Gold future Hzm first Arab currency projects owner known httpstcohpOPPhAetd,0.4215,0.157,0.843,0.0,1
34,2022-04-14 20:44:27,RT jerichorose38      paper gold black philodendron httpstcolVzrz97Afn,0.0,0.0,1.0,0.0,0
35,2022-04-14 20:44:26,RT gayyaio  GIVEAWAY ALERT 10 gold CyBallOfficial scholarship win To enter   Like amp RT amp Tag 3 friends  Fill form ,0.9068,0.451,0.549,0.0,1
36,2022-04-14 20:44:26,RT GRITcheer 16 Stay Gold   httpstcomXsb2gbY2Z,0.0,0.0,1.0,0.0,0
37,2022-04-14 20:44:25,RT xJUDGExSEC Egg hunt Giveaway Get100 XRP Easter Gift There gold eggs hidden zombie edition but many t,0.2382,0.109,0.891,0.0,1
38,2022-04-14 20:44:25,Rust gold cream champagne flower petals  flower girl petals  baby shower bridal shower decor httpstcozUv8HIlKro Etsyfinds Handmade Etsy Babyshower Luxurywedding wedding Bridalshower weddingplanner Weddingdecor RustChampagne httpstcoUagNOGpoF5,0.296,0.081,0.919,0.0,1
39,2022-04-14 20:44:25,albertnft3 Take part first ever BLOCKCHAIN TREASURE HUNT amp discover secrets UNDEAD egld money crypto NFT Web httpstcou2BrxBCUsE Discord httpstcoKJ8VPZU8Lt Twitter undeadgold Trust Market NFTs httpstcojaAtEelBwZ Telegram httpstco6CLIR7XPrm,0.5473,0.184,0.737,0.08,1
40,2022-04-14 20:44:24,Noritake M Hand Painted Plate With Gold Gilt Edges httpstcoEkN6XimJuv via Etsy,0.4939,0.242,0.758,0.0,1
41,2022-04-14 20:44:24,Mikhail38757727 Classic gold class comment,0.0,0.0,1.0,0.0,0
42,2022-04-14 20:44:24,vendo il biglietto dei maneskin al circo massimo prezzo 60 euro settore pit1  gold circle vendobiglietti,0.0,0.0,1.0,0.0,0
43,2022-04-14 20:44:23,saylor 122the FutureMT5 coming soon Trade gold silver oil crypto well CFDs Trade Processing 005ms Fulfill Requests Up To15000 sec With native token named BlueSparrow Bluebitio BlueSparrowToTheMoon BlueSparrowComp httpstc1owJj6mL3W BlueBit CEX httpstcobTRB8DROA9,0.6124,0.143,0.857,0.0,1
44,2022-04-14 20:44:22,    16500 55500 Gold Coast Clear14000 13000 httpstcoj83JeOvgCf       ,0.0,0.0,1.0,0.0,0
45,2022-04-14 20:44:22,RT SaniaNishtar Anonymized data Ehsaas Registry made public This gold mine researchers globally stell,0.0,0.0,1.0,0.0,0
46,2022-04-14 20:44:22,RT cctvidiots Old but gold  httpstco3evtNrt1y,0.0,0.0,1.0,0.0,0
47,2022-04-14 20:44:21,RT Tam3r3200 gay Brhornycouple purelygayporn FrenchGaymer Otavio692x hiker11 boysweb xxxmenpt GayVideo123 onlyxxxguys tw,0.0,0.0,1.0,0.0,0
48,2022-04-14 20:44:21,RT KIMJISOOVT  QUEERI  UPDATE Keep collecting voting DM us need help purchase gold crowns  Top 2  Apr19 8pm KS,0.5423,0.22,0.78,0.0,1
49,2022-04-14 20:44:20,RT jerichorose38      paper gold black philodendron httpstcolVzrz97Afn,0.0,0.0,1.0,0.0,0
50,2022-04-14 20:44:19,RT valltasy UniqueGifts craft shopping jewellery handmadejewellery giftideas handmade fashion earrings gifts valltasy https,0.0,0.0,1.0,0.0,0
51,2022-04-14 20:44:19,RT 2LiliesDesigns Gold Circle Earrings Dangle Studs Gold Plated Interlocking Women Stud Earrings Double Round Circle Hoops Earrings Ev,0.0,0.0,1.0,0.0,0
52,2022-04-14 20:44:18,CKays Emiliana receives gold certification France httpstco12H7jziqc,0.0,0.0,1.0,0.0,0
53,2022-04-14 20:44:17,AltcoinGordon 17the FutureMT5 coming soon Trade gold silver oil crypto well CFDs Trade Processing 005ms Fulfill Requests Up To15000 sec With native token named BlueSparrow Bluebitio BlueSparrowToTheMoon BlueSparrowComp httpstc1owJj6mL3W BlueBit CEX httpstcoB7nejDk5ZQ,0.6124,0.143,0.857,0.0,1
54,2022-04-14 20:44:16,The facial expression Bowenchris listens ajamesbraggs bullshit talking points FederalICAC gold I like belt GenderBalancingClothingCommentary QandA httpstcouHF3I1RaT,-0.3182,0.123,0.69,0.187,-1
55,2022-04-14 20:44:15,Like good gold never here What good gold never wear I hope pays way golden pier  BIGKRIT,0.709,0.366,0.528,0.106,1
56,2022-04-14 20:44:15,RT OfficialFUNDI GIVEAWAY 3  Below items offered Fundi online store httpstcoj1r8QLVnc Name three a,0.0,0.0,1.0,0.0,0
57,2022-04-14 20:44:15,TOM BRADY 2000 Fleer Ultra 23K whodoyoucollect httpstcoDqfIe7wfxn,0.0,0.0,1.0,0.0,0
58,2022-04-14 20:44:14,mncsells wts lfb ph PAYDAY SALE ONHAND LEE JINHYUK ALBUMS UNSEALED BUT COMPLETE INCLUSIONS 1 SPLASH PHOTOCARD  500 FOR ALL SOL GOLD VER  200 SPLASH iii ver damaged outbox 180 PHOTOCARDS 150ea dm interested  lee jinhyuk photocard httpstcoGzppvZS5yI httpstc113puXOwZ,-0.0772,0.082,0.829,0.089,-1
59,2022-04-14 20:44:13,RT jerichorose38      paper gold black philodendron httpstcolVzrz97Afn,0.0,0.0,1.0,0.0,0
60,2022-04-14 20:44:13,RT sensilcocone  VIPGold  000 202215 000 DL httpst,0.0,0.0,1.0,0.0,0
61,2022-04-14 20:44:12,    16500 55500 Gold Coast Clear14000 13000 httpstcoj83JeOvgCf       ,0.0,0.0,1.0,0.0,0
62,2022-04-14 20:44:12,RT ParfumLady Ramz Lattafa Gold  N7500 Desert Sultan  N7500 Avanti Him  N7500 Get N1500 httpstcoP69ZbFzt4J,0.0,0.0,1.0,0.0,0
63,2022-04-14 20:44:12,RT cctvidiots Old but gold  httpstco3evtNrt1y,0.0,0.0,1.0,0.0,0
64,2022-04-14 20:44:10,RT cctvidiots Old but gold  httpstco3evtNrt1y,0.0,0.0,1.0,0.0,0
65,2022-04-14 20:44:10,nftdrophere httpstcooOzQgdS3jE1Great design 2Great community 3Great TreasureHunt NFT Web httpstcou2BrxBCUsE Discord httpstcoKJ8VPZU8Lt Twitter undeadgold Telegram httpstco6CLIR7XPrm EGLD btc NFT,-0.4019,0.0,0.87,0.13,-1
66,2022-04-14 20:44:09,RT LMKMovieManiac Part gold standard amongst mass hero action sequences  Wild euphoria theaters guaranteed even amidst the,0.836,0.345,0.655,0.0,1
67,2022-04-14 20:44:09,RT JACKCRYPTTO ekili 2 adet bnb 2 adet SOL 2 adet avax1000 usd lik hopehpe Takip et  Yoruma bir arkadan etiketle,0.0,0.0,1.0,0.0,0
68,2022-04-14 20:44:09,cryptojack Hzm Seize opportunity Invest Hzm Gold future Hzm first Arab currency projects owner known httpstcoSaFAqOulWx,0.4215,0.157,0.843,0.0,1
69,2022-04-14 20:44:08,RT tylkoprawda Skoro wszyscy posowie PO na haso rzucone przez Tuska tak chtnie pisz sztabkach zota moe przypomnijmy jak to,-0.6523,0.0,0.814,0.186,-1
70,2022-04-14 20:44:06,RT doberfx1 GOLDEAGOLD HUSKY 413100 002 419949  httpstcoXOw7onN58Q LINE https,0.0,0.0,1.0,0.0,0
71,2022-04-14 20:44:06,Alasdair Gold Spurs set sign dangerous talent 70m deal Conte surely buzzing  opinion httpstcodAMZmLmqeY,0.3818,0.288,0.556,0.157,1
72,2022-04-14 20:44:06,Leeds could strike gold 42m teenage sensation follows Raphinha Instagram  opinion httpstc1HxlExr0bz,-0.128,0.0,0.88,0.12,-1
73,2022-04-14 20:44:06,RT lynbrownmp Good see focus sexual violence ref horrific abuse Tigray Amhara Afar Ethiopia Lord Ahmad I lo,-0.8957,0.101,0.455,0.444,-1
74,2022-04-14 20:44:05,said its good life get gold get lead stand up get back head back head yeah,0.6249,0.267,0.733,0.0,1
75,2022-04-14 20:44:05,    16500 55500 Gold Coast Clear14000 13000 httpstcoj83JeOvgCf       ,0.0,0.0,1.0,0.0,0
76,2022-04-14 20:44:04,ContentMo TWEETS ON YOUR TWITTER ACCOUNT Help You Tweet Regularly Want followers Order GOLD PLAN well too httpstcogWd3iWxmnV If tweeting every day so marketing message seen people socialmedia httpstcoufjcqwzsTN,0.6249,0.19,0.81,0.0,1
77,2022-04-14 20:44:04,CryptoThro httpstcoQJxCUweRrs Future MT5 coming soon Trade gold silver oil crypto well CFDs Trade Processing 005ms Fulfill Requests Up To15000 sec With native token named BlueSparrow Bluebitio BlueSparrowETH BlueBit CEX BlueSparrow httpstcoBLtfdOQe8O,0.6124,0.143,0.857,0.0,1
78,2022-04-14 20:44:04,RT Purpleandflawed GeneralOluchi Can behave like animals homes get away it Who hold responsible The wives,0.5859,0.255,0.745,0.0,1
79,2022-04-14 20:44:02,SolanaGoddess DEDGANG REPPIN GOLD DECIMUS TRIBE httpstcoAoPjwKs7IK,0.0,0.0,1.0,0.0,0
80,2022-04-14 20:44:02,longfriday 3000Versts HCHHill I dont think UI shoein all Polls show theyre basically n favour world peace apple pie way but causes us hassle money drop off Really theres no gold oil there no real apparent benefit us,-0.2228,0.173,0.634,0.192,-1
81,2022-04-14 20:44:00,bluebloodynft httpstco43cHCP1ty1Great design 2Great community 3Great TreasureHunt NFT Web httpstcou2BrxBCUsE Discord httpstcoKJ8VPZU8Lt Twitter undeadgold Telegram httpstco6CLIR7XPrm btc NFT  EGLD ,-0.4019,0.0,0.87,0.13,-1
82,2022-04-14 20:44:00,RT Purpleandflawed GeneralOluchi Can behave like animals homes get away it Who hold responsible The wives,0.5859,0.255,0.745,0.0,1
83,2022-04-14 20:44:00,No no its fine Ill stop turning stuff goldfor now,-0.765,0.111,0.309,0.58,-1
84,2022-04-14 20:44:00,RT MoonStampsNFT Reveal now Do gold one httpstcoqh7XbCLPy7,0.0,0.0,1.0,0.0,0
85,2022-04-14 20:43:59,Gold star anyone gets reference,0.0,0.0,1.0,0.0,0
86,2022-04-14 20:43:59,RT mbkcenter WHY Olena Dereko family surround coffin daughter 23 following horrific death hands Ru,-0.8519,0.0,0.61,0.39,-1
87,2022-04-14 20:43:57,RT FXEA4158538 EA double 13 10002 501 45550 45 5OK XMFX beyond ,0.0,0.0,1.0,0.0,0
88,2022-04-14 20:43:56,AltcoinGordon 16the FutureMT5 coming soon Trade gold silver oil crypto well CFDs Trade Processing 005ms Fulfill Requests Up To15000 sec With native token named BlueSparrow Bluebitio BlueSparrowToTheMoon BlueSparrowComp httpstc1owJj6mL3W BlueBit CEX,0.6124,0.147,0.853,0.0,1
89,2022-04-14 20:43:56,RT gayyaio  GIVEAWAY ALERT 10 gold CyBallOfficial scholarship win To enter   Like amp RT amp Tag 3 friends  Fill form ,0.9068,0.451,0.549,0.0,1
90,2022-04-14 20:43:55,RT nemisjewelry Bracelet available gold silver rose gold Price 2500 Nontarnish Please like retweet  httpstcoHK,0.5859,0.27,0.73,0.0,1
91,2022-04-14 20:43:55,jsutmonkey RomkaGold           ,0.0,0.0,1.0,0.0,0
92,2022-04-14 20:43:54,Bravo Gu Ailing Eileen taking historic Womens Freeski Big Air gold Beijing2022 spectacular1620 trick last round,-0.0516,0.0,0.926,0.074,-1
93,2022-04-14 20:43:54,RT Africa4Pal We agree 90 year old heart gold Jew FreePalestine httpstcovmbWTH8s0A,0.3612,0.185,0.815,0.0,1
94,2022-04-14 20:43:54,RT OfficialFUNDI GIVEAWAY 3  Below items offered Fundi online store httpstcoj1r8QLVnc Name three a,0.0,0.0,1.0,0.0,0
95,2022-04-14 20:43:53,limelade dream yesterday opened shop brawl stars saw gold mecha crow19 star points,0.25,0.143,0.857,0.0,1
96,2022-04-14 20:43:52,RT ckayyo gold merci  httpstcoTDHpWjwDZE,0.0,0.0,1.0,0.0,0
97,2022-04-14 20:43:52,RT cctvidiots Old but gold  httpstco3evtNrt1y,0.0,0.0,1.0,0.0,0
98,2022-04-14 20:43:52,197029        Thursday14 April 20221042 AM    httpstcoiQJZVYOmii,0.0,0.0,1.0,0.0,0
99,2022-04-14 20:43:51,RT vinboystudio Giving away Zone 3 Plot LUNILAND plot celebration Gold Plot partnership LUNIonTerra 1  RT,0.34,0.156,0.844,0.0,1
